Type,Subtype,Name,File,RawX,RawY,RawZ,id,Drop,LootSpawnInfo,SpawnConditions,Clazz
wood,pine,coastPineBView,Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,-4789755,2805596,7100780,"1539732066,1242499358,-1028729725,880607345","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3191183561878509088""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""1370552893263282844""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
interactible,ladder,ladderWoodDLadderView,Assets/worlds/isolaSacra/fortress/fortressA/artRightBuildings/artRightBuildings.unity,1103058,1745064,4359128,"1540921864,1089651002,-1432235633,1889048256","","","",Moon.Forsaken.LadderView
spawner,spawner,shinyLootSpawner,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/sacramentBridge/default/interactives/interactives.unity,16637226,2725549,21803548,"1541114493,1242875516,-526745668,1086589442","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Shiny""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
wood,pine,pineDView,Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,6312427,3652976,10033562,"1542386838,1192380606,-170100852,-1261038839","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3191183561878509088""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""1370552893263282844""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
fishing,trout,troutFishingSpotPickupView (8),Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,28496364,5055709,27046052,"154497016,1253006718,2118455455,144557701","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""402846414938053789""],""filterPool"":[]}]},{""chances"":[{""chance"":70,""count"":0},{""chance"":30,""count"":1}],""items"":[{""specificItem"":[""163932043211063097""],""filterPool"":[]}]},{""chances"":[{""chance"":80,""count"":0},{""chance"":10,""count"":1},{""chance"":5,""count"":2},{""chance"":3,""count"":3}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]},{""specificItem"":[],""filterPool"":[""Gem""]},{""specificItem"":[],""filterPool"":[""Ember""]},{""specificItem"":[],""filterPool"":[""Gear""]},{""specificItem"":[],""filterPool"":[""Ring""]}]}]}","","",Moon.Forsaken.FarmableResourceView
npc,enemies,npcSirenSmall,Assets/worlds/isolaSacra/mountainPass/mountainPassA/hiddenCave/boarskin/interactives/interactives.unity,27363312,5365921,20895260,"1546622421,1267659214,-1990123377,1691396172","","","",Moon.Forsaken.NpcInstance
npc,enemies,risenEliteGiantArmorEnemySpawner,Assets/worlds/isolaSacra/outskirts/outskirtsA/northWestBridgeArena/risen/interactives/interactives.unity,430571,666959,12232950,"154736303,1258868548,-107532671,1127545721","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Elite"",""Giant"",""Armor""],""allTags"":[""Risen""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
herb,lithops,lithopsHerbView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,13391838,3470739,1225785,"1547370828,1240491143,399455136,-1789642242","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""2460116408179348514""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""2690174942439099494""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
npc,enemies,risenEnemySpawner,Assets/worlds/isolaSacra/fortress/fortressA/cathedral/risenB/interactives/interactives.unity,-2165309,1794605,5342494,"1550510662,1217875000,907550101,-282396287","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Risen""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
interactible,ladder,ladderExpand_AsayasDojo,Assets/worlds/isolaSacra/sacrament/sacramentA/interactives/interactives.unity,9558419,3409842,13366726,"155169734,1159574445,129596856,813605824","","","",Moon.Forsaken.LadderView
food,tomato,tomatoAPickupView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,11637949,3594512,20218378,"1551965245,1268766167,-991349853,566937716","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""4122645235203468911""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
interactible,platform,hillsToFortressElevator,Assets/worlds/isolaSacra/hills/hillsACoastConnection/interactives/interactives.unity,4174015,3715309,-1116805,"1556044353,1317272253,1152839338,1091487453","","","",Moon.Forsaken.MovingPlatformView
herb,artemisia,artemisiaHerbView,Assets/worlds/isolaSacra/sacrament/sacramentA/loot/loot.unity,16214155,4872509,15747463,"1558580384,1134750678,-1869945184,2027542773","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""2271648021907577248""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""3240160386219145278""],""filterPool"":[]},{""specificItem"":[""4557901951379879815""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
herb,artemisia,artemisiaHerbView,Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,4017023,742850,5452206,"1560331322,1135370833,-1749474135,1322077605","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""2271648021907577248""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""3240160386219145278""],""filterPool"":[]},{""specificItem"":[""4557901951379879815""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
spawner,spawner,shinyLootSpawner,Assets/worlds/isolaSacra/mountainPass/mountainPassA/prisonCells/boarskin/interactives/interactives.unity,35538796,6790730,22853750,"156359226,1161285314,-1136310142,-829609331","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Shiny""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
npc,enemies,beastEliteSwimmingEnemySpawner (3-4p),Assets/worlds/isolaSacra/hills/hillsA/pond/beastAndBoarskinAndTanth/interactives/interactives.unity,9595126,3536445,-1970667,"1565716113,1151517265,1169269435,-1613014765","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Beast"",""Elite"",""Swimming""],""noneTags"":[],""spawnConditions"":[""Quantum.QuantumConditionPlayerCount""]}","",.DynamicSpawner
spawner,spawner,shinyLootSpawner,Assets/worlds/isolaSacra/outskirts/outskirtsA/lowerCentral/risenAndNith/interactives/interactives.unity,4987551,2479358,6906577,"1566269105,1079805847,-1192080743,1494110568","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Shiny""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
spawner,spawner,mediumChestSmallChestLootSpawner,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/villageApproach/default/interactives/interactives.unity,16267289,5370112,28405646,"1566748176,1164018718,1671948471,-520910487","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""MediumChest"",""SmallChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
spawner,spawner,shinyLootSpawner,Assets/worlds/isolaSacra/mountainPass/mountainPassA/prisonCells/boarskin/interactives/interactives.unity,33320696,7269379,24783162,"1571253758,1102931158,393201314,-313221784","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Shiny""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
npc,enemies,risenNormalMeleeShieldEnemySpawner,Assets/worlds/isolaSacra/fortress/fortressA/westTower/risenB/interactives/interactives.unity,-4507894,2262480,5113273,"1571566714,1206484217,1847115185,-1702925302","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Risen"",""Normal"",""Melee"",""Shield""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
interactible,platform,movingPlatform,Assets/worlds/isolaSacra/mountainPass/mountainPassA/interactives/interactives.unity,29187572,6044909,22362456,"1572822271,1106694250,685678478,-571022785","","","",Moon.Forsaken.MovingPlatformView
herb,mushroom,mushroomOrangeCView,Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,7338551,2308112,4917821,"1575651603,1083248353,1169977276,1095645314","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""334358031176021315""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
npc,enemies,npcBalakTawGuardAnimDrivenStates,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/interactives/interactives.unity,15124335,6373638,27701032,"1580662782,1232901636,1609254324,-1884159615","","","{""requiredSpawnConditions"":null,""disableConditions"":{""questSteps"":[{""questGuid"":""689044413925321981"",""state"":""Completed"",""conditionType"":""And""}],""quests"":[],""worldEvents"":[],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null},""respawnConditions"":null}",Moon.Forsaken.NpcInstance
food,potato,potatoesAView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,5003319,3845244,-1882553,"1581721809,1314632841,1901520261,-976841332","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""2021943158973951263""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
npc,enemies,npcNithWallower,Assets/worlds/isolaSacra/outskirts/outskirtsA/northWestBridgeArena/risenAndNith/interactives/interactives.unity,2480690,613881,12575250,"1582395531,1137654883,-1124236147,395963850","","","",Moon.Forsaken.NpcInstance
digging,digging,tier1DigSpotDirtAView,Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,-4864934,2624651,6018760,"158261827,1201490217,-1229293676,1905144044","{""groups"":[{""chances"":[{""chance"":70,""count"":1},{""chance"":25,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]},{""specificItem"":[],""filterPool"":[""Root""]},{""specificItem"":[],""filterPool"":[""Weapon""]},{""specificItem"":[],""filterPool"":[""Component""]},{""specificItem"":[],""filterPool"":[""Gem""]},{""specificItem"":[],""filterPool"":[""Ember""]},{""specificItem"":[""3070838133503008000""],""filterPool"":[]},{""specificItem"":[],""filterPool"":[]}]}]}","","",Moon.Forsaken.DigSpotView
spawner,spawner,shinySmallChestLootSpawner,Assets/worlds/isolaSacra/outskirts/outskirtsA/westBonfireTower/risen/interactives/interactives.unity,2751856,1073906,8120653,"1583911666,1296751905,1260402328,1519378706","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Shiny"",""SmallChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
herb,artemisia,artemisiaHerbView,Assets/worlds/isolaSacra/sacrament/sacramentA/loot/loot.unity,13238731,4884005,13471449,"1584511057,1146112435,22586010,-1002655892","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""2271648021907577248""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""3240160386219145278""],""filterPool"":[]},{""specificItem"":[""4557901951379879815""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
npc,enemies,npcPrisonerWolf (3-0p),Assets/worlds/isolaSacra/mountainPass/mountainPassA/quarryBottom/boarskin/interactives/interactives.unity,34526988,5907413,18237358,"1586696740,1262354311,-1299813485,264980609","","","",Moon.Forsaken.NpcInstance
wood,pine,coastPineDPickupView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,16037129,1012521,2020152,"1586717197,1209852981,-151544916,-1319281527","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3191183561878509088""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""1370552893263282844""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
npc,enemies,npcNithScreamer,Assets/worlds/isolaSacra/outskirts/outskirtsA/northCave/risenAndNith/interactives/interactives.unity,6375915,2434269,9667756,"1587947770,1201251000,-529800779,-1888125248","","","",Moon.Forsaken.NpcInstance
npc,enemies,beastNormalSwimmingEnemySpawner,Assets/worlds/isolaSacra/coast/coastA/fortressApproach/beastAndRisen/interactives/interactives.unity,-2079204,1159290,1443072,"1589599040,1323665373,1024354489,827488434","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Beast"",""Normal"",""Swimming""],""noneTags"":[""Critters"",""Elite"",""Giant""],""spawnConditions"":[]}","",.DynamicSpawner
npc,enemies,boarskinEliteEnemySpawner,Assets/worlds/isolaSacra/mountainPass/mountainPassA/mountainPathTop/plaguedHumanAndBoarskin/interactives/interactives.unity,30271734,8639043,17844798,"1589745059,1285922565,779099551,-10023393","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Boarskin"",""Elite""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
npc,enemies,plaguedHumanNormalEnemySpawner,Assets/worlds/isolaSacra/mountainPass/mountainPassA/quarryBottom/plaguedHumanAndBoarskin/interactives/interactives.unity,32413452,6212265,20531120,"1590317349,1339988700,-531765843,570186860","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""PlaguedHuman"",""Normal""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
npc,enemies,npcNithScreamer,Assets/worlds/isolaSacra/outskirts/outskirtsA/upperCentral/risenAndNith/interactives/interactives.unity,5840001,3768975,10285713,"1591323105,1175952070,-2067797103,752134620","","","",Moon.Forsaken.NpcInstance
npc,npc_other,npcNulaTheTravelingDoctor,Assets/worlds/isolaSacra/sacrament/sacramentA/npcs/npcs.unity,14449642,2702451,9513340,"1591674477,1124480017,2113157285,-1217824795","","","{""requiredSpawnConditions"":null,""disableConditions"":{""questSteps"":[],""quests"":[{""questGuid"":""3723036162959996460"",""state"":""Completed"",""conditionType"":""And""}],""worldEvents"":[],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null},""respawnConditions"":null}",Moon.Forsaken.NpcInstance
wood,spruce,spruceIPickupView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,14887214,2224537,-1523379,"1592891987,1101226820,350053767,-122876634","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""2466785325384271848""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""3062785446694052011""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
spawner,spawner,shinySmallChestLootSpawner,Assets/worlds/isolaSacra/hills/hillsA/lumberyardTerrace/beastAndBoarskinAndTanth/interactives/interactives.unity,13377067,4906639,-8134938,"1593463419,1282734401,-1253133904,1439316179","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Shiny"",""SmallChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
npc,enemies,npcBalakTawSpear,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/northArea/default/interactives/interactives.unity,11496951,5400756,27830032,"1595978956,1143482629,1238617247,-1759511501","","","",Moon.Forsaken.NpcInstance
npc,animal,npcBoar,Assets/worlds/isolaSacra/hills/hillsA/westRoad/beastAndBoarskinAndTanth/interactives/interactives.unity,7940342,3371171,1374289,"1596320279,1124345066,-858960743,201347952","","","",Moon.Forsaken.NpcInstance
npc,enemies,boarskinNormalEnemySpawner,Assets/worlds/isolaSacra/hills/hillsA/eastBeach/beastAndBoarskinAndTanth/interactives/interactives.unity,14005443,2407137,-457707,"1598120626,1083820991,-701175890,749350251","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Boarskin"",""Normal""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
spawner,spawner,mediumChestSmallChestLootSpawner,Assets/worlds/isolaSacra/fortress/fortressA/hillsElevatorRoom/risenB/interactives/interactives.unity,-169887,1557085,2727702,"1599003964,1194674990,-464999547,-187859601","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""MediumChest"",""SmallChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
npc,enemies,boarskinNormalEnemySpawner,Assets/worlds/isolaSacra/mountainPass/mountainPassA/quarryBottom/plaguedHumanAndBoarskin/interactives/interactives.unity,34604320,6232539,18886820,"1599151050,1129125182,1411707543,-1778066308","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Boarskin"",""Normal""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
spawner,spawner,largeChestMediumChestLootSpawner,Assets/worlds/isolaSacra/mountainPass/mountainPassA/quarryBottom/boarskin/interactives/interactives.unity,31318266,6632096,18275432,"160079246,1263589270,-46740848,-209671396","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""LargeChest"",""MediumChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
food,horseshoe_crab,horseshoeCrabView,Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,7401636,2337669,4189716,"160117107,1319736069,-1893238650,-183499204","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""3471571811583308745""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
