Type,Subtype,Name,File,Line,RawX,RawY,RawZ,id_a,id_b,id_c,id_d
wood,pine,log1_pineD_pickupView (2),ExportedProject/Assets/worlds/isolaSacra/sacrament/sacramentA/loot/loot.unity,410852,20549012,3557966,12759479,986719426,1306327547,-855716181,894162107
wood,spruce,log1_spruceK_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,934421,29329042,8186266,17759118,-388491815,1136676026,1378939010,-1408637728
wood,spruce,log1_spruceC_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,934861,26218334,6348844,15298068,-1204972667,1212056852,-120068446,1936037541
wood,spruce,log1_spruceK_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,935301,31143362,8126793,13978829,1633079060,1334226396,356410045,-1466472571
wood,spruce,log1_spruceK_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,937941,25331630,5297159,14488044,340422211,1134079251,-419824449,1210667482
wood,spruce,log1_spruceK_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,938381,26732790,6342305,15611331,796792980,1312419714,1003115707,-871634998
wood,spruce,log1_spruceC_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,938821,24229116,5267355,13318922,796983822,1160458387,100516747,1695456596
wood,spruce,log1_spruceK_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,940141,29329042,8186266,17759118,-95702885,1335860045,1208478343,893583886
wood,spruce,log1_spruceK_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,940581,28837806,7210228,15514993,-1513298132,1154543523,1773805728,-972478656
wood,spruce,log1_spruceK_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,941021,36113292,9386607,13711308,-1255077702,1218758958,-607374202,-583222807
wood,spruce,log1_spruceC_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,941901,26942504,5087297,13415219,-789406223,1277091955,1166811804,1448424804
wood,spruce,log1_spruceK_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,943221,36306820,10019383,16911372,1887198562,1328789550,-176120698,-1798017042
wood,spruce,log1_spruceK_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,943661,26161316,5081591,15702426,1157173626,1255474890,-2115030135,-1794903013
wood,spruce,log1_spruceC_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,944101,25580666,5095606,13074432,-1272742059,1099774367,-1549021282,-1551458129
wood,spruce,log1_spruceK_pickupView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,944541,29575178,8209930,18345984,1257432800,1086130812,23314305,1935433247
